platform,listing_id,canonical_sku,brand,seller_id,captured_at,list_price,sale_price,currency,shipping_fee,rating_avg,review_count,sold_count_window,sales_rank,active_flag,seller_type,fulfillment_type
Amazon,B00NI4VHL6,B00NI4VHL6,CleanEspresso,A44RSW44O1R7R,2023-08-16 00:00:00.000,19.99,16.99,USD,0,4.7,1829,187,3860,true,reseller,unknown
Amazon,B0009IY8U6,B0009IY8U6,Minnetonka,A1LEM297LNF1FK,2023-05-27 00:00:00.000,0,69.95,USD,0,4.2,1788,59,175782,true,reseller,unknown
Amazon,B0CF1N2HKN,B0CF1N2HKN,Generic,A27UFW1RXN6UVO,2024-03-03 00:00:00.000,18.95,9.47,USD,0,4.7,8,50,41182,true,reseller,unknown
Amazon,B087YHZPSZ,B087YHZPSZ,Pirelli,AN638R3PFM9Y5,2023-08-16 00:00:00.000,185.64,140.88,USD,0,4.8,132,54,248971,true,reseller,unknown
Amazon,B01EBLY81U,B01EBLY81U,Wrap-On,ACJWACDZN4H3J,2024-03-17 00:00:00.000,72.08,68.48,USD,0,4.6,103,46,427162,false,reseller,unknown
Amazon,B07QNR7LTH,B07QNR7LTH,JETech,A3INX5OKDTYMZX,2023-08-23 00:00:00.000,14.99,12.98,USD,0,4.5,27124,195,3339,false,reseller,unknown
Amazon,B00WMMMHNM,B00WMMMHNM,Seresto,A222MA7ERIHIFF,2024-07-02 00:00:00.000,1.46380000000000002,103,USD,0,4.5,101767,10000,59,true,reseller,unknown
Amazon,B006BNBPYU,B006BNBPYU,Safavieh,ATVPDKIKX0DER,2023-08-09 00:00:00.000,360,90.09,USD,0,4.6,352,51,295218,true,reseller,unknown
Amazon,B00I28F9UI,B00I28F9UI,Swingline,ATVPDKIKX0DER,2023-08-16 00:00:00.000,19.39,17.45,USD,0,4.6,108,72,94607,true,reseller,unknown
Amazon,B00O3BLNGM,B00O3BLNGM,Scott,A1ZVIOY8U0CXDA,2023-10-22 00:00:00.000,62.72,55,USD,0,4.5,356,79,68233,true,reseller,unknown
Amazon,B0BXTD29M5,B0BXTD29M5,Gugmoy,A162JE2FCE04VK,2024-03-03 00:00:00.000,30.99,15.49,USD,0,4.6,470,176,4680,false,reseller,unknown
Amazon,B0C28SPGJM,B0C28SPGJM,CIYAGPOOU,A1N57MHA38OKJS,2024-03-03 00:00:00.000,9.99,4.99,USD,0,4.4,9,100,15577,true,reseller,unknown
Amazon,B07MQ3C8G3,B07MQ3C8G3,Morigins,A3HTKCEHT3UKKC,2024-03-03 00:00:00.000,15.99,7.99,USD,0,4.8,808,300,3392,false,reseller,unknown
Amazon,B0977KXGNH,B0977KXGNH,Krylon,A3DLJ270MN1IDF,2023-08-09 00:00:00.000,16.74,14.49,USD,0,4.6,2980,200,3055,true,reseller,unknown
Amazon,B0BGX4L65B,B0BGX4L65B,HOMY CASA,AWHDNWL09N6GA,2023-10-23 00:00:00.000,0,165.99,USD,0,4.5,96,55,229194,false,reseller,unknown
Amazon,B0B3X64DV2,B0B3X64DV2,STAMIO,AJHCD5B3U083D,2024-01-16 00:00:00.000,267,189,INR,0,4.4,24,76,78021,true,reseller,unknown
Amazon,B0C3GRM19Y,B0C3GRM19Y,Kaxiida,A1K42DQWPWI3SR,2024-04-01 00:00:00.000,71.99,49.99,USD,0,4.4,5987,500,353,true,reseller,unknown
Amazon,B01D1S4KD0,B01D1S4KD0,Neoflam,ATVPDKIKX0DER,2024-04-30 00:00:00.000,3.69900000000000001,35.14,USD,0,4.7,1281,50,25236,true,reseller,unknown
Amazon,B09TCZ414H,B09TCZ414H,MYPIN,A1GL48MCCW80M9,2024-07-09 00:00:00.000,2.19900000000000001,2.19900000000000001,USD,0,4.1,141,50,20268,true,reseller,unknown
Amazon,B07SS5Z6TN,B07SS5Z6TN,IBENZER,AYWYPRN23GHNL,2024-04-30 00:00:00.000,1.59900000000000001,15.99,USD,0,4.2,17671,200,185,true,reseller,unknown
Amazon,B00PZ9QV0O,B00PZ9QV0O,Georgia-Pacific,ATVPDKIKX0DER,2022-09-18 00:00:00.000,0,20.37,USD,0,4.6,1054,185,4026,false,reseller,unknown
Amazon,B008KJKA9O,B008KJKA9O,SpaChoice,ATVPDKIKX0DER,2024-07-08 00:00:00.000,3.79900000000000001,3.79900000000000001,USD,0,4.4,199,100,21561,true,reseller,unknown
Amazon,B002NOYX1S,B002NOYX1S,Fantasy,ATVPDKIKX0DER,2023-08-22 00:00:00.000,18.98,15.69,USD,0,4.8,420,91,43252,true,reseller,unknown
Amazon,B081WRHSJM,B081WRHSJM,FantasyDay,ADX7OPOG193JA,2024-04-30 00:00:00.000,1.26800000000000001,11.99,USD,0,4.4,79,50,58803,true,reseller,unknown
Amazon,B009B9H8ME,B009B9H8ME,Covercraft,ATVPDKIKX0DER,2023-08-23 00:00:00.000,79.73,72.55,USD,0,4.3,117,78,69660,false,reseller,unknown
Amazon,B079RJS67F,B079RJS67F,Skechers,A1BNXE6U3W2NOH,2023-10-04 00:00:00.000,65,53.93,USD,0,4.5,912,57,200118,false,reseller,unknown
Amazon,B0B2S8LQ8J,B0B2S8LQ8J,Ecko Unltd.,A1N648D6BKMXHI,2023-10-04 00:00:00.000,29.99,19.99,USD,0,4.3,308,48,366362,true,reseller,unknown
Amazon,B015CAPNNQ,B015CAPNNQ,E-Z LOK,ATVPDKIKX0DER,2022-09-20 00:00:00.000,0,29.49,USD,0,4.3,1003,155,7164,false,reseller,unknown
Amazon,B00CRDV77S,B00CRDV77S,Smead,ATVPDKIKX0DER,2022-09-17 00:00:00.000,39.80,22.34,USD,0,4.8,1438,135,11519,false,reseller,unknown
Amazon,B091Y7B6N2,B091Y7B6N2,Rotring,A1SB5FRTIFMLKE,2023-08-09 00:00:00.000,31.67,29.99,USD,0,4.5,322,84,55854,false,reseller,unknown
Amazon,B0C67PSPXW,B0C67PSPXW,Skechers,ATVPDKIKX0DER,2023-08-22 00:00:00.000,85,58.56,USD,0,4.4,129,49,333132,true,reseller,unknown
Amazon,B077J6HPCB,B077J6HPCB,Bluemoon Homes,ANHI4QTZXXB35,2023-10-20 00:00:00.000,95.99,75.99,USD,0,4.2,1193,64,136798,true,reseller,unknown
Amazon,B08P4MQJC7,B08P4MQJC7,Amazon Essentials,ATVPDKIKX0DER,2023-08-08 00:00:00.000,24.9,14.94,USD,0,4.3,1882,308,727,true,reseller,unknown
Amazon,B0BN3WQB92,B0BN3WQB92,Bare peel,A382C8HF2FG78A,2024-01-17 00:00:00.000,599,389,INR,0,4.6,7,65,130644,true,reseller,unknown
Amazon,B09QM2BMPG,B09QM2BMPG,Dunwell,AM29RH38N4UTG,2023-10-06 00:00:00.000,10.95,9.95,USD,0,4.7,1636,184,4040,true,reseller,unknown
Amazon,B08KZLR9CZ,B08KZLR9CZ,Pixelman,A2D03PT3N1OAWT,2023-09-11 00:00:00.000,10.99,9.99,USD,0,4.2,62,69,105274,true,reseller,unknown
Amazon,B084111VK1,B084111VK1,BOSCH,A3EBJY5W3PG8JD,2023-09-11 00:00:00.000,189,111.99,USD,0,4.2,89,54,242251,false,reseller,unknown
Amazon,B00USP3Q4Y,B00USP3Q4Y,Landau,A2H89ZCT4ZX1ST,2022-09-22 00:00:00.000,17.97,14.38,USD,0,4.1,1911,90,43473,false,reseller,unknown
Amazon,B01KBT2BPQ,B01KBT2BPQ,ICONIX,A1QDQLAL20ONOW,2023-08-09 00:00:00.000,34.03,29.03,USD,0,4.4,978,87,49404,true,reseller,unknown
Amazon,B07KTWPYVW,B07KTWPYVW,adidas,A3V17JP5RCORRR,2023-08-09 00:00:00.000,65,44.99,USD,0,4.4,301,40,634244,true,reseller,unknown
Amazon,B09JC1XWXB,B09JC1XWXB,Blowfish Malibu,AWJMXP5IJRVY4,2023-08-02 00:00:00.000,0,28.24,USD,0,4.6,37573,229,1948,true,reseller,unknown
Amazon,B07BF1WFCS,B07BF1WFCS,New Balance,ATVPDKIKX0DER,2023-08-09 00:00:00.000,84.99,60.27,USD,0,4.4,1119,39,704627,false,reseller,unknown
Amazon,B01LWP349M,B01LWP349M,Host,A38K1C1DGKTVT0,2024-05-13 00:00:00.000,2.69900000000000001,1.79900000000000001,USD,0,4.6,5732,200,9273,true,reseller,unknown
Amazon,B09Q4QN3SZ,B09Q4QN3SZ,adidas,AZU6ZDFKH8KUV,2023-10-06 00:00:00.000,48,32.45,USD,0,4,23,45,450452,false,reseller,unknown
Amazon,B01N4J0LP8,B01N4J0LP8,Timberland PRO,ATVPDKIKX0DER,2023-10-06 00:00:00.000,115,92.49,USD,0,4.5,5727,141,9945,true,reseller,unknown
Amazon,B0BKRTSK7P,B0BKRTSK7P,ISHARINGTIME,A1S59X90PS4XJR,2023-10-06 00:00:00.000,56.99,50.99,USD,0,4.7,8,60,174399,true,reseller,unknown
Amazon,B08BJHMY33,B08BJHMY33,HAVLULAND,A15VU8OYD49T1N,2024-05-12 00:00:00.000,27,1.99000000000000001,USD,0,4.3,2318,100,47593,false,reseller,unknown
Amazon,B009S97AUW,B009S97AUW,Stens,A2TYWLNA1NG1D7,2022-09-17 00:00:00.000,0,43.58,USD,0,4.3,15,43,505135,false,reseller,unknown
Amazon,B0C27P6VC9,B0C27P6VC9,Ngbhtiob,AKYF1L213VBD1,2023-10-06 00:00:00.000,39.99,33.99,USD,0,3.4,4,115,19741,true,reseller,unknown
Amazon,B0CMSQZGLC,B0CMSQZGLC,Ohuhu,A2KDBGPI4VU5M7,2024-06-10 00:00:00.000,5.99900000000000001,5.99900000000000001,USD,0,4.7,80,100,87989,true,reseller,unknown
Amazon,B08C2JSTMB,B08C2JSTMB,VEVOR,ATVPDKIKX0DER,2022-10-07 00:00:00.000,0,62.99,USD,0,4.2,182,100,31431,false,reseller,unknown
Amazon,B079DMVGM7,B079DMVGM7,Mryok,A7REC5ARSB6L4,2023-05-19 00:00:00.000,0,12.98,USD,0,4.5,501,69,107857,true,reseller,unknown
Amazon,B07PFW15GC,B07PFW15GC,Oakley Young Men's,ATVPDKIKX0DER,2023-08-09 00:00:00.000,25,17.81,USD,0,4.4,390,38,785066,false,reseller,unknown
Amazon,B08JHJZJ8V,B08JHJZJ8V,Amazon Essentials,ATVPDKIKX0DER,2023-08-09 00:00:00.000,32.9,26.32,USD,0,4.1,488,159,6651,false,reseller,unknown
Amazon,B091GSNZ8Z,B091GSNZ8Z,TFROCO,AAQ6LU2VNK1XM,2023-08-12 00:00:00.000,19.99,18.99,USD,0,4.4,283,48,350451,false,reseller,unknown
Amazon,B016MGVQ6C,B016MGVQ6C,Xerox,ATVPDKIKX0DER,2022-09-20 00:00:00.000,629.00,126.98,USD,0,4.3,22,53,254431,false,reseller,unknown
Amazon,B07DWWWN3Q,B07DWWWN3Q,Ouray Sportswear,ATVPDKIKX0DER,2023-08-09 00:00:00.000,60,38.67,USD,0,4.5,119,69,105553,false,reseller,unknown
Amazon,B0824S6WK9,B0824S6WK9,Phantoscope,ANSGDQCC7KGLJ,2023-08-09 00:00:00.000,36.29,32.99,USD,0,4.6,12554,127,14069,false,reseller,unknown
Amazon,B000BZG75Q,B000BZG75Q,BOSCH,ATVPDKIKX0DER,2023-11-18 00:00:00.000,33,31.11,USD,0,3.8,6,27,2371384,false,reseller,unknown
Amazon,B0CW5RQM3R,B0CW5RQM3R,Superun,A8UTNA5ZN9XBT,2024-06-10 00:00:00.000,2.69990000000000002,1.29990000000000002,USD,0,4.4,127,100,27607,true,reseller,unknown
Amazon,B09H2C4197,B09H2C4197,Balanced Co.,A35A6KSAV3XOYX,2023-10-11 00:00:00.000,14.95,12.95,USD,0,4.7,1260,118,18019,true,reseller,unknown
Amazon,B09Q2R6FSP,B09Q2R6FSP,MusiBady,A11ULUERI37RXQ,2024-01-19 00:00:00.000,49.99,25.99,USD,0,4.4,356,106,25398,true,reseller,unknown
Amazon,B002XK2OW2,B002XK2OW2,Safco,ATVPDKIKX0DER,2023-08-16 00:00:00.000,39.29,33.4,USD,0,4.8,5406,147,8526,true,reseller,unknown
Amazon,B01E98CRCW,B01E98CRCW,Hybrid & Company,A2ZSJ33QWA8XM2,2023-08-10 00:00:00.000,24.99,19.99,USD,0,4.1,11698,148,8350,true,reseller,unknown
Amazon,B01HEONU10,B01HEONU10,Canterbury,A3P5ROKL5A1OLE,2024-01-16 00:00:00.000,34,34,GBP,0,4.4,179,124,14990,true,reseller,unknown
Amazon,B08BG7QL1R,B08BG7QL1R,LuxUrux,A8M8D6ATEJL3Y,2023-08-25 00:00:00.000,24.99,18.54,USD,0,4.6,6638,140,9995,true,reseller,unknown
Amazon,B01GPNHFGW,B01GPNHFGW,NICETOWN,A1SJX6IZODBLUO,2023-08-16 00:00:00.000,15.28,11.99,USD,0,4.6,4220,72,94416,true,reseller,unknown
Amazon,B06XXSR7CQ,B06XXSR7CQ,harrrrd,A3KD9AX6XDHDF,2024-05-27 00:00:00.000,5.09900000000000001,3.98900000000000001,USD,0,4.6,2200,300,13252,true,reseller,unknown
Amazon,B09338BBCG,B09338BBCG,WhiteFang,A2MNEYNAEKC0QW,2024-02-04 00:00:00.000,39.99,39.99,USD,0,4.4,4919,75,82619,true,reseller,unknown
Amazon,B08ZWVPZBX,B08ZWVPZBX,AUTELO,A2RXY7MNWAZYFR,2022-10-12 00:00:00.000,0,69.99,USD,0,4.1,50,59,181510,false,reseller,unknown
Amazon,B07BW53Z3R,B07BW53Z3R,Micro Kickboard,A2C3RODLQF9LKE,2023-08-02 00:00:00.000,129.99,99.99,USD,0,4.8,974,74,85673,true,reseller,unknown
Amazon,B07TC4HTJ2,B07TC4HTJ2,Cricut,A13KU9WJWV4RMN,2023-05-03 00:00:00.000,0,30.59,USD,0,4.8,2045,115,19577,true,reseller,unknown
Amazon,B0B6FFGW5X,B0B6FFGW5X,VEVOR,ATVPDKIKX0DER,2024-04-29 00:00:00.000,6.87500000000000001,63.75,USD,0,3.4,27,63,144295,true,reseller,unknown
Amazon,B00GKQOW70,B00GKQOW70,Schiff,ATVPDKIKX0DER,2024-06-24 00:00:00.000,39,2.66400000000000001,USD,0,4.7,1877,600,38373,false,reseller,unknown
Amazon,B089K5PVBF,B089K5PVBF,JOLIKE,A2JGTZ73Y0CX72,2023-08-15 00:00:00.000,35.99,35.99,USD,0,3.9,235,86,51439,true,reseller,unknown
Amazon,B09MF3C16V,B09MF3C16V,PURPLE LADYBUG,A1AQBNL09DMSLZ,2024-04-01 00:00:00.000,20.99,12.98,USD,0,4.6,2631,6000,186,true,reseller,unknown
Amazon,B005ZM8XJS,B005ZM8XJS,Dritz,ATVPDKIKX0DER,2024-06-10 00:00:00.000,4.28000000000000000,4.28000000000000000,USD,0,4.5,50,50,28337,false,reseller,unknown
Amazon,B0889KTLXJ,B0889KTLXJ,SLEEKLIGHTING,A2VZAYYN2XUXJT,2024-07-08 00:00:00.000,1.98900000000000001,1.68900000000000001,USD,0,4.5,325,100,9456,true,reseller,unknown
Amazon,B085X7TCVZ,B085X7TCVZ,Senllori,AX2RYB2N0YL63,2023-08-09 00:00:00.000,0,24.99,USD,0,4.3,5481,113,20715,false,reseller,unknown
Amazon,B092VDT77G,B092VDT77G,KIM S,A3DGWYQANTD54D,2023-08-10 00:00:00.000,0,38.99,USD,0,4.3,3874,87,48537,true,reseller,unknown
Amazon,B008FDT3FM,B008FDT3FM,Lutron,ATVPDKIKX0DER,2023-08-24 00:00:00.000,104.63,82.84,USD,0,4.5,225,100,31040,false,reseller,unknown
Amazon,B0B25H9G4K,B0B25H9G4K,Set Wet,A15APWRK6P7LBV,2024-01-16 00:00:00.000,899,629,INR,0,4,47246,478,168,true,reseller,unknown
Amazon,B08HHJSNM9,B08HHJSNM9,Gazigo,A267LX51NTVH5L,2023-08-16 00:00:00.000,23.99,23.99,USD,0,4.4,325,53,264519,true,reseller,unknown
Amazon,B002LA22P8,B002LA22P8,Mineral Fusion,A1UWLDVGZSXGKG,2024-06-10 00:00:00.000,18,1.21900000000000001,USD,0,4.3,432,100,37702,true,reseller,unknown
Amazon,B09MDNKLM7,B09MDNKLM7,Drawealth,ASRZU3W1FJ1T3,2023-05-30 00:00:00.000,0,79.99,USD,0,4.1,93,67,117775,true,reseller,unknown
Amazon,B085ZLLWBQ,B085ZLLWBQ,Oregon,ATVPDKIKX0DER,2023-08-15 00:00:00.000,16.99,14.5,USD,0,4.7,5521,146,8834,true,reseller,unknown
Amazon,B0CKV4ZN8G,B0CKV4ZN8G,VIVOHOME,A1LJO3FZJ9NMOU,2024-05-13 00:00:00.000,8.99899999999999901,8.99899999999999901,USD,0,3.8,10,95,37496,true,reseller,unknown
Amazon,B07BMD1KTN,B07BMD1KTN,Extreme Max,ATVPDKIKX0DER,2024-02-04 00:00:00.000,24.47,16.17,USD,0,4.7,572,74,83757,true,reseller,unknown
Amazon,B0CMCLXJPQ,B0CMCLXJPQ,LDHTY,A2MMDKFVXD4EYY,2024-01-30 00:00:00.000,13.99,11.49,USD,0,4.9,40,298,812,true,reseller,unknown
Amazon,B082V6GGXC,B082V6GGXC,PROHEAR,A1GG5MGASPGTVZ,2023-09-10 00:00:00.000,0,12.99,USD,0,4.7,1375,159,6555,true,reseller,unknown
Amazon,B00YR8PU0Q,B00YR8PU0Q,Safco Products,ATVPDKIKX0DER,2022-09-23 00:00:00.000,0,211.72,USD,0,4.7,625,168,5523,false,reseller,unknown
Amazon,B0CPT1QLQR,B0CPT1QLQR,IPLUSO,AB1BQHJLEPGWN,2024-05-14 00:00:00.000,4.29900000000000001,4.29900000000000001,USD,0,4.3,79,1000,6199,true,reseller,unknown
Amazon,B0171X0JPE,B0171X0JPE,Klein Tools,A34L56EVJAE4R7,2023-08-08 00:00:00.000,23.2,15.72,USD,0,3.8,42,40,639382,true,reseller,unknown
Amazon,B00BY1UKJK,B00BY1UKJK,Katarina,A1LCRUYFBJF2WZ,2023-08-15 00:00:00.000,135,99.99,USD,0,4.5,141,36,912471,false,reseller,unknown
Amazon,B09WYCR8H4,B09WYCR8H4,LOTUCY,A3SFXKRLH2TWAY,2023-08-15 00:00:00.000,21.99,19.99,USD,0,4.2,635,70,100656,true,reseller,unknown
Amazon,B08CWLGRJD,B08CWLGRJD,Nautica,ATVPDKIKX0DER,2023-08-15 00:00:00.000,79.5,49.99,USD,0,4.5,118,37,878527,false,reseller,unknown
Amazon,B09G9PJFBR,B09G9PJFBR,Victorinox,A2L8UR4926PJ36,2023-08-08 00:00:00.000,50,42.9,USD,0,4.9,135,68,109724,false,reseller,unknown
Amazon,B079BFJKWF,B079BFJKWF,GU Energy,ATVPDKIKX0DER,2022-09-30 00:00:00.000,38.40,28.99,USD,0,4.8,10461,273,1088,false,reseller,unknown
Amazon,B07DWC3HPP,B07DWC3HPP,Prepac,ATVPDKIKX0DER,2024-04-29 00:00:00.000,1.29990000000000002,116.99,USD,0,4.2,3423,100,27626,true,reseller,unknown
Amazon,B07Y7VHGWK,B07Y7VHGWK,BENTOBEN,A3PBIWES4822PZ,2023-08-02 00:00:00.000,0,11.99,USD,0,4.5,11054,97,34196,true,reseller,unknown
Amazon,B09SVB5VVB,B09SVB5VVB,CENTOCORE,ATVPDKIKX0DER,2022-10-23 00:00:00.000,0,25.95,USD,0,4.5,7782,159,6566,false,reseller,unknown
Amazon,B095NRHT84,B095NRHT84,LUDUHU,A2OFVO0SOO8IEC,2022-10-13 00:00:00.000,0,149.99,USD,0,4.2,523,93,39411,false,reseller,unknown
Amazon,B004YCUDMU,B004YCUDMU,IOGEAR,A1KLTFWR9E1TCO,2024-06-24 00:00:00.000,5.99900000000000001,5.99900000000000001,USD,0,4.2,6340,50,95,true,reseller,unknown
Amazon,B08B3HYC45,B08B3HYC45,GearIT,A2IHZFOHOQ0WG8,2022-10-07 00:00:00.000,0,15.99,USD,0,4.7,398,551,105,false,reseller,unknown
Amazon,B09WXTZP72,B09WXTZP72,SEISSO,A31SC0FA0WDYPL,2022-10-26 00:00:00.000,0,20.98,USD,0,4.5,3603,316,669,false,reseller,unknown
Amazon,B07SJ1HG4S,B07SJ1HG4S,Champion,ATVPDKIKX0DER,2023-08-09 00:00:00.000,0,22.42,USD,0,4.4,2609,67,115406,false,reseller,unknown
Amazon,B07BRNJ81Q,B07BRNJ81Q,Wellness,ATVPDKIKX0DER,2023-05-12 00:00:00.000,23.88,22.8,USD,0,4.6,2182,238,1729,true,reseller,unknown
Amazon,B004GXB5YM,B004GXB5YM,Sterilite,A1DXN92KCKEQV4,2024-02-04 00:00:00.000,45.99,40.79,USD,0,4.7,197,75,81026,true,reseller,unknown
Amazon,B08MVQ9SPX,B08MVQ9SPX,WAX-SET01-5PCS,A2BUC5NXZBBV1M,2023-08-26 00:00:00.000,10.99,9.99,USD,0,4.3,12970,144,9213,true,reseller,unknown
Amazon,B0BW2T7S4H,B0BW2T7S4H,beukei,A8I5XXC4M5TN1,2023-09-10 00:00:00.000,7.99,6.85,USD,0,3.9,6,66,121347,true,reseller,unknown
Amazon,148385454X,148385454X,Carson Dellosa Education,ATVPDKIKX0DER,2022-09-24 00:00:00.000,0,11.02,USD,0,4.7,22,66,121793,false,reseller,unknown
Amazon,B085PRWV8H,B085PRWV8H,WOW! STUFF,A9Z0ME1WH123A,2024-05-13 00:00:00.000,2.79900000000000001,2.59900000000000001,USD,0,4,92,50,70182,true,reseller,unknown
Amazon,B09WJYQ6NG,B09WJYQ6NG,Aiyazhi,A29K9T6L697O20,2024-05-28 00:00:00.000,1.99800000000000001,1.99800000000000001,USD,0,4.3,787,100,37364,true,reseller,unknown
Amazon,B00BI76NR8,B00BI76NR8,RUGER,ATVPDKIKX0DER,2024-05-28 00:00:00.000,2.36200000000000001,1.96000000000000001,USD,0,4.4,1161,50,24477,true,reseller,unknown
Amazon,B0B716WM88,B0B716WM88,Techion,A2X1SEYEHP314S,2023-08-25 00:00:00.000,11.49,9.99,USD,0,4.7,647,76,77234,true,reseller,unknown
Amazon,B00INKVS82,B00INKVS82,AVERY,ATVPDKIKX0DER,2023-05-27 00:00:00.000,11.25,10.44,USD,0,4.6,12167,437,228,true,reseller,unknown
Amazon,B09R6N931G,B09R6N931G,Smith,A1D5GWQJD1FPJA,2024-02-19 00:00:00.000,120,60,USD,0,4.7,889,108,24042,false,reseller,unknown
Amazon,B07QHN1PP6,B07QHN1PP6,Levi's,ATVPDKIKX0DER,2023-05-28 00:00:00.000,0,43.68,USD,0,4.5,5603,53,264499,false,reseller,unknown
Amazon,B002C61V7Q,B002C61V7Q,Kohler,A37Z7NHR3PTBT3,2023-08-05 00:00:00.000,149.1,111.82,USD,0,3.9,12,40,634754,false,reseller,unknown
Amazon,B08BF78G8P,B08BF78G8P,thermomate,A2QJ8417SN6AO0,2024-06-25 00:00:00.000,2.29990000000000002,2.29990000000000002,USD,0,4.4,845,50,38701,true,reseller,unknown
Amazon,B086SFX4VP,B086SFX4VP,SPYPOINT,A1EBMT5DFO2LTB,2024-03-03 00:00:00.000,139.99,69.99,USD,0,3.9,1527,50,59226,false,reseller,unknown
Amazon,B07YNL43GK,B07YNL43GK,Vans,AJ8GGQ26NH7T1,2023-10-13 00:00:00.000,119.98,70,USD,0,4.7,79644,127,14133,false,reseller,unknown
Amazon,B00JPBZOJ2,B00JPBZOJ2,Brother,ATVPDKIKX0DER,2022-09-18 00:00:00.000,85.99,73.98,USD,0,4.7,406,114,19944,false,reseller,unknown
Amazon,B01N6OBLAN,B01N6OBLAN,Patio,A208GJMPZU4YL8,2023-08-02 00:00:00.000,31.99,28.98,USD,0,3.9,54,192,3516,true,reseller,unknown
Amazon,B08PK7W23K,B08PK7W23K,F-32,AC6BEVHQNJ0BN,2023-08-23 00:00:00.000,14.95,11.95,USD,0,4.4,3482,101,30319,true,reseller,unknown
Amazon,B094CL8WBB,B094CL8WBB,MAYSHINE,AIWN3RU5X7R2U,2023-08-16 00:00:00.000,29.99,26.99,USD,0,4.6,24130,166,5685,true,reseller,unknown
Amazon,B00TODY7YO,B00TODY7YO,Dremel,ATVPDKIKX0DER,2023-08-15 00:00:00.000,59.99,47.67,USD,0,4.8,7791,198,3164,true,reseller,unknown
Amazon,B01J4GXEA8,B01J4GXEA8,Noble Mount,A2APTY87CKROPV,2023-08-05 00:00:00.000,24.99,17.99,USD,0,4.4,99,29,1831045,true,reseller,unknown
Amazon,B00K3U2DAM,B00K3U2DAM,Maybelline,A15APWRK6P7LBV,2024-01-16 00:00:00.000,500,371,INR,0,4.2,17258,296,832,true,reseller,unknown
Amazon,B01CO26G5Y,B01CO26G5Y,GPX,ATVPDKIKX0DER,2023-08-16 00:00:00.000,24.36,24.36,USD,0,3.9,10294,169,5424,false,reseller,unknown
Amazon,B08QMM8K9C,B08QMM8K9C,FORTSTRONG,A17VNKCZH6Q0J7,2023-08-23 00:00:00.000,154.99,154.99,USD,0,4.4,324,84,56253,true,reseller,unknown
Amazon,B086VZLS12,B086VZLS12,JOYSTAR,A31KZCHGVCZ1NN,2024-03-03 00:00:00.000,149.99,109.99,USD,0,4.5,1340,82,60938,false,reseller,unknown
Amazon,B004X0Q1ZQ,B004X0Q1ZQ,The Beistle Company,ATVPDKIKX0DER,2023-08-16 00:00:00.000,6.97,5.59,USD,0,4.4,129,0,0,true,reseller,unknown
Amazon,B095JJ4GXM,B095JJ4GXM,Skechers,A1LEM297LNF1FK,2023-05-23 00:00:00.000,0,47.69,USD,0,4.5,77067,469,179,true,reseller,unknown
Amazon,B09SFNRL6W,B09SFNRL6W,ZRRHOO,A126824KIOA8L8,2023-10-20 00:00:00.000,31.99,28.99,USD,0,4.6,1984,125,14603,true,reseller,unknown
Amazon,B00IZFI0VI,B00IZFI0VI,IRWIN,A2WA08X0PCYWGF,2023-09-11 00:00:00.000,9.99,7.97,USD,0,3.8,19,38,776802,false,reseller,unknown
Amazon,B0C27FDK63,B0C27FDK63,LOVSPATIO,A1FRQEBA14IZY6,2023-10-17 00:00:00.000,149.99,139.99,USD,0,4.6,14,31,1566541,false,reseller,unknown
Amazon,B0C7MTQ2WM,B0C7MTQ2WM,Iqimott,A3A58L71T65LXI,2023-10-17 00:00:00.000,25.99,21.99,USD,0,4.9,16,59,181052,true,reseller,unknown
Amazon,B092R6HW7L,B092R6HW7L,Seagate,A2D6O8U4XOTC9L,2024-03-03 00:00:00.000,349.99,332.99,USD,0,4.7,243907,300,47,true,reseller,unknown
Amazon,B0BCH2FH5H,B0BCH2FH5H,SANTINY,A3E1SQM5WUB3RR,2023-10-17 00:00:00.000,28.99,19.99,USD,0,4.3,261,109,23462,true,reseller,unknown
Amazon,B0BKFTMXJ7,B0BKFTMXJ7,Homeweeks,AJ7D7VWDC68PU,2024-01-16 00:00:00.000,19.99,14.99,USD,0,4.4,5463,142,9649,true,reseller,unknown
Amazon,B09WQQFNYM,B09WQQFNYM,Qaeoity,AS49M2FR8SGGR,2022-09-06 00:00:00.000,0,11.99,USD,0,4,29,92,41627,false,reseller,unknown
Amazon,B09QV3PWGZ,B09QV3PWGZ,Wacoal,A1D8X7C3FS50E9,2023-10-17 00:00:00.000,65,49,USD,0,4.5,2479,110,22927,false,reseller,unknown
Amazon,B00Q2YGNOU,B00Q2YGNOU,Tork,A1ZVIOY8U0CXDA,2022-09-18 00:00:00.000,0,92.00,USD,0,4.4,489,53,251710,false,reseller,unknown
Amazon,B07P83S3MW,B07P83S3MW,Caseys-Distributing,ATVPDKIKX0DER,2023-07-31 00:00:00.000,0,21.01,USD,0,3.8,29,53,259414,false,reseller,unknown
Amazon,B001QUNCBC,B001QUNCBC,Spectra Premium,A2F8QH83YSA2LG,2022-09-19 00:00:00.000,0,132.76,USD,0,4.7,17,47,382636,false,reseller,unknown
Amazon,B07VNL38HM,B07VNL38HM,Maidenform,ATVPDKIKX0DER,2023-05-18 00:00:00.000,48.00,21.99,USD,0,4.3,5515,213,2481,true,reseller,unknown
